Frequency (Hz)	Level (dB)
4974.169922	-68.577736
4979.553223	-69.578156
4984.936523	-72.062973
4990.319824	-74.637482
4995.703125	-76.499466
5001.086426	-76.993889
5006.469727	-78.066475
5011.853027	-78.026123
5017.236328	-74.571793
5022.619629	-71.851067
5028.002930	-68.617615
5033.386230	-64.885483
5038.769531	-65.680084
5044.152832	-70.784424
5049.536133	-72.584152
5054.919434	-69.417931
5060.302734	-67.665199
5065.686035	-70.515907
5071.069336	-74.739662
5076.452637	-78.564888
5081.835938	-79.922821
5087.219238	-78.893112
5092.602539	-79.250122
5097.985840	-81.126991
5103.369141	-81.041939
5108.752441	-80.097084
5114.135742	-76.818314
5119.519043	-74.937981
5124.902344	-75.863266
5130.285645	-76.567627
5135.668945	-75.767700
5141.052246	-75.428566
5146.435547	-75.475502
5151.818848	-75.607643
5157.202148	-76.744713
5162.585449	-76.335220
5167.968750	-77.714127
5173.352051	-79.390121
5178.735352	-79.940674
5184.118652	-78.507721
5189.501953	-78.165894
5194.885254	-77.116844
5200.268555	-74.926277
5205.651855	-74.839828
5211.035156	-76.561798
5216.418457	-78.586403
5221.801758	-80.057930
5227.185059	-79.806610
5232.568359	-78.478195
5237.951660	-74.694733
5243.334961	-70.718193
5248.718262	-72.555359
5254.101563	-75.383240
5259.484863	-78.499626
5264.868164	-79.919304
5270.251465	-80.767212
5275.634766	-78.862434
5281.018066	-76.294403
5286.401367	-74.590752
5291.784668	-75.087357
5297.167969	-72.647705
5302.551270	-67.750404
5307.934570	-64.524101
5313.317871	-66.141396
5318.701172	-73.403954
5324.084473	-75.573296
5329.467773	-77.335754
5334.851074	-79.056412
5340.234375	-80.271484
5345.617676	-76.900352
5351.000977	-71.975067
5356.384277	-67.263420
5361.767578	-65.964203
5367.150879	-70.191101
5372.534180	-73.418068
5377.917480	-77.128525
5383.300781	-79.260536
5388.684082	-78.324020
5394.067383	-77.468742
5399.450684	-76.239029
5404.833984	-72.382790
5410.217285	-68.235703
5415.600586	-67.442696
5420.983887	-68.758942
5426.367188	-72.413628
5431.750488	-73.452179
5437.133789	-73.232361
5442.517090	-70.927467
5447.900391	-67.791428
5453.283691	-67.892723
5458.666992	-69.725624
5464.050293	-69.513176
5469.433594	-65.699905
5474.816895	-62.242714
5480.200195	-63.765743
5485.583496	-69.359116
5490.966797	-74.278801
5496.350098	-76.828026
5501.733398	-77.686813
5507.116699	-76.084808
5512.500000	-74.580833
5517.883301	-75.856964
5523.266602	-77.943062
5528.649902	-79.221451
5534.033203	-79.174194
5539.416504	-79.467346
5544.799805	-79.695374
5550.183105	-78.825928
5555.566406	-75.643669
5560.949707	-69.160744
5566.333008	-68.847122
5571.716309	-75.325165
5577.099609	-79.239708
5582.482910	-77.756760
5587.866211	-75.799973
5593.249512	-76.386406
5598.632813	-77.240738
5604.016113	-77.031166
5609.399414	-77.923607
5614.782715	-79.454292
5620.166016	-80.669243
5625.549316	-80.386566
5630.932617	-76.162880
5636.315918	-73.002411
5641.699219	-71.141960
5647.082520	-65.407463
5652.465820	-63.229427
5657.849121	-67.568985
5663.232422	-70.387939
5668.615723	-68.466728
5673.999023	-70.820915
5679.382324	-74.970512
5684.765625	-77.519493
5690.148926	-76.653091
5695.532227	-77.735046
5700.915527	-80.924324
5706.298828	-81.991859
5711.682129	-81.709702
5717.065430	-80.167236
5722.448730	-77.701317
5727.832031	-72.477463
5733.215332	-67.842064
5738.598633	-67.006134
5743.981934	-68.387726
5749.365234	-70.512947
5754.748535	-72.987991
5760.131836	-73.772423
5765.515137	-73.856552
5770.898438	-73.196190
5776.281738	-74.660461
5781.665039	-75.360214
5787.048340	-73.813477
5792.431641	-70.514030
5797.814941	-65.990227
5803.198242	-63.889629
5808.581543	-66.325058
5813.964844	-72.169823
5819.348145	-74.719162
5824.731445	-75.919777
5830.114746	-77.400574
5835.498047	-75.286690
5840.881348	-74.883659
5846.264648	-78.209526
5851.647949	-80.838943
5857.031250	-82.636917
5862.414551	-83.818977
5867.797852	-83.798180
5873.181152	-83.296242
5878.564453	-82.464951
5883.947754	-77.695427
5889.331055	-75.809402
5894.714355	-78.712898
5900.097656	-80.554054
5905.480957	-79.064445
5910.864258	-80.286179
