Frequency (Hz)	Level (dB)
4505.822754	-80.121239
4511.206055	-81.643196
4516.589355	-81.712944
4521.972656	-79.796669
4527.355957	-80.805710
4532.739258	-82.557869
4538.122559	-83.247986
4543.505859	-83.220909
4548.889160	-79.132011
4554.272461	-75.797989
4559.655762	-79.060036
4565.039063	-79.881050
4570.422363	-76.051186
4575.805664	-71.892517
4581.188965	-70.000259
4586.572266	-73.867043
4591.955566	-78.335686
4597.338867	-80.643707
4602.722168	-80.806816
4608.105469	-76.832848
4613.488770	-75.609673
4618.872070	-73.695099
4624.255371	-72.562546
4629.638672	-76.830330
4635.021973	-81.528358
4640.405273	-82.917244
4645.788574	-82.340630
4651.171875	-82.284630
4656.555176	-83.469208
4661.938477	-83.384003
4667.321777	-82.637016
4672.705078	-83.343445
4678.088379	-84.205544
4683.471680	-82.692474
4688.854980	-82.630890
4694.238281	-81.685074
4699.621582	-81.387321
4705.004883	-81.742874
4710.388184	-81.115105
4715.771484	-80.403435
4721.154785	-79.380447
4726.538086	-79.438484
4731.921387	-77.189636
4737.304688	-75.771667
4742.687988	-81.062370
4748.071289	-83.964401
4753.454590	-84.107521
4758.837891	-83.996353
4764.221191	-83.701363
4769.604492	-83.754295
4774.987793	-82.982857
4780.371094	-82.303551
4785.754395	-80.850616
4791.137695	-80.933578
4796.520996	-81.850784
4801.904297	-83.374870
4807.287598	-83.467392
4812.670898	-83.477638
4818.054199	-79.598671
4823.437500	-76.809868
4828.820801	-79.890160
4834.204102	-84.483849
4839.587402	-84.973633
4844.970703	-85.454651
4850.354004	-84.459686
4855.737305	-84.027275
4861.120605	-84.417313
4866.503906	-86.395363
4871.887207	-87.637573
4877.270508	-88.977097
4882.653809	-89.502983
4888.037109	-90.297043
4893.420410	-90.988571
4898.803711	-91.429863
4904.187012	-89.429977
4909.570313	-84.611176
4914.953613	-86.349930
4920.336914	-89.477547
4925.720215	-90.059944
4931.103516	-91.714302
4936.486816	-93.178825
4941.870117	-94.451195
4947.253418	-94.880310
4952.636719	-95.734642
4958.020020	-97.612503
4963.403320	-98.298370
4968.786621	-100.632973
4974.169922	-100.780479
4979.553223	-100.880157
4984.936523	-102.461349
4990.319824	-103.577888
4995.703125	-103.336647
5001.086426	-104.140640
5006.469727	-105.797623
5011.853027	-105.697556
5017.236328	-102.509140
5022.619629	-99.252388
5028.002930	-101.025024
5033.386230	-104.451363
5038.769531	-106.302277
5044.152832	-110.637230
5049.536133	-111.642769
5054.919434	-111.076622
5060.302734	-109.395195
5065.686035	-107.171997
5071.069336	-109.401070
5076.452637	-113.094658
5081.835938	-114.893661
5087.219238	-115.203140
5092.602539	-115.217461
5097.985840	-115.932220
5103.369141	-116.467308
5108.752441	-116.736938
5114.135742	-116.718681
5119.519043	-116.613556
5124.902344	-116.410255
5130.285645	-116.319420
5135.668945	-116.376511
5141.052246	-116.551582
5146.435547	-116.760208
5151.818848	-116.985138
5157.202148	-117.299896
5162.585449	-117.513283
5167.968750	-117.642479
5173.352051	-117.782379
5178.735352	-117.936844
5184.118652	-118.176743
5189.501953	-118.583885
5194.885254	-118.971626
5200.268555	-119.609070
5205.651855	-120.451141
5211.035156	-121.466309
5216.418457	-122.688828
5221.801758	-123.994896
5227.185059	-124.958221
5232.568359	-124.801819
5237.951660	-124.069016
5243.334961	-123.428215
5248.718262	-123.057541
5254.101563	-123.363060
5259.484863	-124.327660
5264.868164	-125.261688
5270.251465	-125.568298
5275.634766	-125.260139
5281.018066	-124.487473
5286.401367	-123.632454
5291.784668	-123.101326
5297.167969	-123.176750
5302.551270	-123.680260
5307.934570	-124.216537
5313.317871	-124.592773
5318.701172	-124.902237
5324.084473	-125.021751
5329.467773	-125.123405
5334.851074	-125.511047
5340.234375	-126.093140
5345.617676	-126.179802
5351.000977	-125.518402
5356.384277	-124.196098
5361.767578	-122.701263
5367.150879	-121.607834
5372.534180	-121.052559
5377.917480	-121.059181
5383.300781	-121.604408
5388.684082	-122.663391
5394.067383	-124.054787
5399.450684	-125.444351
5404.833984	-126.345993
5410.217285	-126.276131
5415.600586	-125.533127
5420.983887	-124.592079
5426.367188	-123.729652
5431.750488	-123.130096
5437.133789	-122.827744
5442.517090	-122.897583
5447.900391	-123.332733
5453.283691	-123.991280
5458.666992	-124.402359
5464.050293	-124.085495
5469.433594	-123.117867
5474.816895	-122.044991
5480.200195	-121.291489
5485.583496	-121.064201
5490.966797	-121.487518
5496.350098	-122.686928
5501.733398	-124.867958
5507.116699	-128.191879
5512.500000	-131.099121
5517.883301	-129.521988
5523.266602	-126.705193
5528.649902	-124.900520
5534.033203	-124.018295
5539.416504	-123.908882
5544.799805	-124.505875
5550.183105	-125.772316
5555.566406	-127.487694
5560.949707	-128.987244
5566.333008	-129.566742
5571.716309	-129.407791
5577.099609	-129.208878
5582.482910	-129.323471
5587.866211	-129.797195
5593.249512	-130.522263
5598.632813	-131.617188
5604.016113	-133.426132
5609.399414	-135.306473
5614.782715	-136.745087
5620.166016	-137.185135
5625.549316	-136.770691
5630.932617	-136.314926
5636.315918	-135.960938
5641.699219	-135.265656
5647.082520	-135.666824
5652.465820	-136.759415
5657.849121	-138.294983
5663.232422	-140.351959
5668.615723	-142.658936
5673.999023	-144.522141
5679.382324	-145.861481
5684.765625	-146.620544
5690.148926	-147.866760
5695.532227	-149.135010
5700.915527	-150.203278
5706.298828	-149.454971
5711.682129	-147.615433
5717.065430	-148.215088
5722.448730	-149.093491
5727.832031	-145.771835
5733.215332	-144.140961
5738.598633	-151.192505
5743.981934	-155.091171
5749.365234	-153.756592
5754.748535	-153.405716
5760.131836	-153.786438
5765.515137	-155.783569
5770.898438	-152.146774
5776.281738	-149.124191
5781.665039	-151.321274
5787.048340	-147.239746
5792.431641	-147.060013
5797.814941	-149.662201
5803.198242	-146.137665
5808.581543	-144.866714
5813.964844	-149.415054
