Frequency (Hz)	Level (dB)
4344.323730	-72.617943
4349.707031	-71.999016
4355.090332	-71.672089
4360.473633	-70.949463
4365.856934	-72.135162
4371.240234	-71.323112
4376.623535	-68.306160
4382.006836	-69.385826
4387.390137	-73.637520
4392.773438	-75.139565
4398.156738	-74.842392
4403.540039	-73.675018
4408.923340	-70.107796
4414.306641	-66.515808
4419.689941	-68.231308
4425.073242	-71.828369
4430.456543	-69.850716
4435.839844	-70.782707
4441.223145	-70.606110
4446.606445	-71.102524
4451.989746	-70.919144
4457.373047	-70.757881
4462.756348	-72.036263
4468.139648	-73.407349
4473.522949	-74.053383
4478.906250	-74.207939
4484.289551	-73.955475
4489.672852	-72.960075
4495.056152	-70.576965
4500.439453	-65.438889
4505.822754	-60.084774
4511.206055	-58.906574
4516.589355	-63.268703
4521.972656	-69.981583
4527.355957	-72.259415
4532.739258	-71.315926
4538.122559	-72.178268
4543.505859	-74.071274
4548.889160	-73.043518
4554.272461	-73.236038
4559.655762	-72.626045
4565.039063	-70.507072
4570.422363	-68.931290
4575.805664	-67.610039
4581.188965	-68.896034
4586.572266	-71.465813
4591.955566	-73.688965
4597.338867	-74.251892
4602.722168	-74.782333
4608.105469	-74.724113
4613.488770	-69.148270
4618.872070	-64.288040
4624.255371	-66.494156
4629.638672	-71.122688
4635.021973	-73.285797
4640.405273	-74.723961
4645.788574	-75.401993
4651.171875	-77.012398
4656.555176	-76.518730
4661.938477	-75.621986
4667.321777	-75.606018
4672.705078	-75.105011
4678.088379	-71.591064
4683.471680	-71.555992
4688.854980	-70.601601
4694.238281	-68.691803
4699.621582	-67.210014
4705.004883	-66.241501
4710.388184	-64.666000
4715.771484	-64.396751
4721.154785	-65.539612
4726.538086	-63.575298
4731.921387	-62.275681
4737.304688	-64.850372
4742.687988	-67.008369
4748.071289	-61.702660
4753.454590	-61.365047
4758.837891	-64.838295
4764.221191	-64.019852
4769.604492	-61.808903
4774.987793	-62.090584
4780.371094	-67.669533
4785.754395	-68.272972
4791.137695	-66.218216
4796.520996	-67.046638
4801.904297	-63.239693
4807.287598	-58.282310
4812.670898	-58.994011
4818.054199	-66.476097
4823.437500	-71.673965
4828.820801	-73.085457
4834.204102	-72.978737
4839.587402	-72.796379
4844.970703	-72.775146
4850.354004	-67.857071
4855.737305	-65.802086
4861.120605	-67.750221
4866.503906	-71.065742
4871.887207	-73.678993
4877.270508	-74.493011
4882.653809	-74.619949
4888.037109	-74.457626
4893.420410	-74.172905
4898.803711	-74.248344
4904.187012	-73.222473
4909.570313	-69.827629
4914.953613	-70.760849
4920.336914	-76.176453
4925.720215	-78.360710
4931.103516	-77.495865
4936.486816	-76.803070
4941.870117	-77.241661
4947.253418	-73.155121
